"Symbol","Description","GICS sector","Category1","Category2","Category3","Market Cap","Average Volume","Actions"
"PBFS","Pioneer Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$256,659,469","17,822","Analyze"
"BLFY","Blue Foundry Bancorp","Financials","US Equity","Common stocks","Micro cap","$254,004,309","166,886","Analyze"
"FBIZ","First Business Financial Services","Financials","US Equity","Common stocks","Micro cap","$251,421,399","32,555","Analyze"
"CVCY","Central Valley Community Bancorp","Financials","US Equity","Common stocks","Micro cap","$245,090,457","42,915","Analyze"
"UNTY","Unity Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$241,325,060","33,260","Analyze"
"NWFL","Norwood Financial Corp","Financials","US Equity","Common stocks","Micro cap","$237,085,409","15,142","Analyze"
"FRST","Primis Financial Corp.","Financials","US Equity","Common stocks","Micro cap","$234,758,706","93,463","Analyze"
"CBNK","Capital Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$231,675,083","35,212","Analyze"
"BCML","Baycom Corp","Financials","US Equity","Common stocks","Micro cap","$229,581,400","41,849","Analyze"
"TSBK","Timberland Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$228,001,523","27,948","Analyze"
"FSBW","FS Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$227,428,137","24,286","Analyze"
"BCBP","BCB Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$224,183,730","103,123","Analyze"
"TCBX","Third Coast Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$220,666,843","32,055","Analyze"
"USCB","U.S. Century Bank Class A","Financials","US Equity","Common stocks","Micro cap","$220,008,283","25,091","Analyze"
"MBCN","Middlefield Banc Corp","Financials","US Equity","Common stocks","Micro cap","$219,044,514","25,850","Analyze"
"ORRF","Orrstown Financial Services Inc","Financials","US Equity","Common stocks","Micro cap","$218,590,683","19,521","Analyze"
"BSVN","Bank7 Corp.","Financials","US Equity","Common stocks","Micro cap","$216,577,739","18,413","Analyze"
"PKBK","Parke Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$212,770,211","36,289","Analyze"
"NECB","Northeast Community Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$209,881,410","111,751","Analyze"
"SSBK","Southern States Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$202,598,191","18,079","Analyze"
"CVLY","Codorus Valley Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$202,585,756","17,329","Analyze"
"CHMG","Chemung Financial Corp","Financials","US Equity","Common stocks","Micro cap","$200,019,501","12,557","Analyze"
"PCB","Pacific City Financial Corporation","Financials","US Equity","Common stocks","Micro cap","$199,857,601","74,805","Analyze"
"NKSH","National Bankshares Inc","Financials","US Equity","Common stocks","Micro cap","$198,776,936","13,868","Analyze"
"VABK","Virginia National Bankshares Corporation","Financials","US Equity","Common stocks","Micro cap","$196,629,573","9,160","Analyze"
"PLBC","Plumas Bancorp","Financials","US Equity","Common stocks","Micro cap","$195,795,743","17,817","Analyze"
"OVLY","Oak Valley Bancorp","Financials","US Equity","Common stocks","Micro cap","$195,138,129","29,959","Analyze"
"COFS","ChoiceOne Financial Services, Inc.","Financials","US Equity","Common stocks","Micro cap","$194,952,702","8,680","Analyze"
"BWFG","Bankwell Financial Group Inc","Financials","US Equity","Common stocks","Micro cap","$194,778,016","23,954","Analyze"
"VBNK","VersaBank","Financials","US Equity","Common stocks","Micro cap","$193,948,901","35,239","Analyze"
"TCFC","Community Financial Corp","Financials","US Equity","Common stocks","Micro cap","$192,357,754","6,104","Analyze"
"BRBS","Blue Ridge Bankshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$191,548,771","36,204","Analyze"
"PDLB","PDL Community Bancorp","Financials","US Equity","Common stocks","Micro cap","$190,703,045","118,596","Analyze"
"CFFI","C And F Financial Corp","Financials","US Equity","Common stocks","Micro cap","$188,255,222","5,972","Analyze"
"LCNB","LCNB Corporation","Financials","US Equity","Common stocks","Micro cap","$185,896,689","21,470","Analyze"
"EVBN","Evans Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$185,419,512","13,400","Analyze"
"ATLO","Ames National Corp","Financials","US Equity","Common stocks","Micro cap","$184,789,032","28,679","Analyze"
"WNEB","Western New England Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$183,682,100","56,957","Analyze"
"BPRN","The Bank Of Princeton","Financials","US Equity","Common stocks","Micro cap","$182,936,672","7,643","Analyze"
"MYFW","First Western Financial Inc.","Financials","US Equity","Common stocks","Micro cap","$182,260,021","21,003","Analyze"
"MNSB","MainStreet Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$180,229,078","14,884","Analyze"
"PEBK","Peoples Bancorp Of North Carolina","Financials","US Equity","Common stocks","Micro cap","$178,073,493","13,910","Analyze"
"CBAN","Colony Bankcorp Inc","Financials","US Equity","Common stocks","Micro cap","$178,050,055","52,912","Analyze"
"FGBI","First Guaranty Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$172,004,576","21,809","Analyze"
"SUPV","Grupo Supervielle SA ADRs of Class B","Financials","US Equity","ADRs","Micro cap","$171,423,115","418,294","Analyze"
"TBNK","Territorial Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$170,445,518","30,145","Analyze"
"CALB","California BanCorp","Financials","US Equity","Common stocks","Micro cap","$165,239,682","22,178","Analyze"
"WMPN","William Penn Bancorporation","Financials","US Equity","Common stocks","Micro cap","$163,106,761","52,009","Analyze"
"FVCB","FVCBankcorp Inc","Financials","US Equity","Common stocks","Micro cap","$162,724,983","76,639","Analyze"
"ESSA","Essa Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$158,212,443","19,727","Analyze"
"PWOD","Penns Woods Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$158,061,242","7,241","Analyze"
"INBK","First Internet Bancorp","Financials","US Equity","Common stocks","Micro cap","$157,151,868","52,340","Analyze"
"HWBK","Hawthorn Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$153,646,789","12,162","Analyze"
"MRBK","Meridian Corporation","Financials","US Equity","Common stocks","Micro cap","$153,056,118","20,094","Analyze"
"FCCO","First Community Corp","Financials","US Equity","Common stocks","Micro cap","$152,429,188","17,090","Analyze"
"ISTR","Investar Holding Corp","Financials","US Equity","Common stocks","Micro cap","$150,863,258","20,235","Analyze"
"LMST","Limestone Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$147,172,724","12,468","Analyze"
"BSBK","Bogota Financial Corp.","Financials","US Equity","Common stocks","Micro cap","$141,999,819","2,534","Analyze"
"SAL","Salisbury Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$140,041,406","6,561","Analyze"
"OPBK","OP Bancorp","Financials","US Equity","Common stocks","Micro cap","$138,091,932","24,324","Analyze"
"FRAF","Franklin Financial Services Corporation","Financials","US Equity","Common stocks","Micro cap","$135,837,353","4,300","Analyze"
"RNDB","Randolph Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$134,472,384","6,383","Analyze"
"HNVR","Hanover Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$133,688,356","2,570","Analyze"
"FNWD","Finward Bancorp","Financials","US Equity","Common stocks","Micro cap","$133,135,979","3,552","Analyze"
"PTRS","Partners Bancorp","Financials","US Equity","Common stocks","Micro cap","$132,198,105","20,933","Analyze"
"PVBC","Provident Bancorp","Financials","US Equity","Common stocks","Micro cap","$129,518,886","161,737","Analyze"
"FFNW","First Financial Northwest Inc","Financials","US Equity","Common stocks","Micro cap","$124,409,120","14,570","Analyze"
"FNCB","FNCB Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$124,000,941","63,054","Analyze"
"EBMT","Eagle Bancorp Montana Inc","Financials","US Equity","Common stocks","Micro cap","$122,972,667","11,677","Analyze"
"FRBA","First Bank","Financials","US Equity","Common stocks","Micro cap","$122,227,560","48,247","Analyze"
"FINW","Finwise Bancorp","Financials","US Equity","Common stocks","Micro cap","$120,859,621","13,013","Analyze"
"MLVF","Malvern Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$119,054,376","9,020","Analyze"
"PBIP","Prudential Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$118,821,712","40,567","Analyze"
"RMBI","Richmond Mutual Bancorporation, Inc.","Financials","US Equity","Common stocks","Micro cap","$118,547,040","49,951","Analyze"
"OFED","Oconee Federal Financial Corp","Financials","US Equity","Common stocks","Micro cap","$117,794,628","2,829","Analyze"
"CZWI","Citizens Community Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$114,577,234","13,549","Analyze"
"FUNC","First United Corp","Financials","US Equity","Common stocks","Micro cap","$114,556,472","9,422","Analyze"
"OPOF","Old Point Financial Corp","Financials","US Equity","Common stocks","Micro cap","$114,324,581","7,243","Analyze"
"FSFG","First Savings Financial Group Inc","Financials","US Equity","Common stocks","Micro cap","$113,799,800","7,236","Analyze"
"RVSB","Riverview Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$113,715,612","35,194","Analyze"
"OVBC","Ohio Valley Banc Corp","Financials","US Equity","Common stocks","Micro cap","$112,613,866","6,053","Analyze"
"BFIN","Bankfinancial Corp","Financials","US Equity","Common stocks","Micro cap","$112,595,718","17,230","Analyze"
"FNWB","First Northwest Ban","Financials","US Equity","Common stocks","Micro cap","$112,509,260","23,793","Analyze"
"CWBC","Community West Bancshares","Financials","US Equity","Common stocks","Micro cap","$112,482,086","10,817","Analyze"
"CBFV","Cb Financial Services Inc","Financials","US Equity","Common stocks","Micro cap","$111,237,090","2,511","Analyze"
"UBFO","United Security Bancshares","Financials","US Equity","Common stocks","Micro cap","$106,045,159","31,620","Analyze"
"LARK","Landmark Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$103,559,531","3,402","Analyze"
"CFBK","Central Federal Corp","Financials","US Equity","Common stocks","Micro cap","$103,408,529","7,797","Analyze"
"UBOH","United Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$103,361,648","4,857","Analyze"
"UNB","Union Bankshares Inc","Financials","US Equity","Common stocks","Micro cap","$103,245,878","5,251","Analyze"
"FXNC","First National Corporation","Financials","US Equity","Common stocks","Micro cap","$98,820,372","5,198","Analyze"
"SFBC","Sound Financial Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$96,260,939","987","Analyze"
"PROV","Provident Financial Holdings Inc","Financials","US Equity","Common stocks","Micro cap","$95,387,309","9,165","Analyze"
"SBFG","SB Financial Group Inc","Financials","US Equity","Common stocks","Micro cap","$94,751,442","33,930","Analyze"
"AFBI","Affinity Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$93,542,065","11,109","Analyze"
"RBKB","Rhinebeck Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$92,646,279","1,135","Analyze"
"EMCF","Emclaire Financial Corp","Financials","US Equity","Common stocks","Micro cap","$92,532,160","18,678","Analyze"
"UBCP","United Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$90,195,942","8,636","Analyze"
"BKSC","Bank Of South Carolina","Financials","US Equity","Common stocks","Micro cap","$88,948,663","4,864","Analyze"
"HMNF","Hmn Financial Inc","Financials","US Equity","Common stocks","Micro cap","$84,310,743","3,779","Analyze"
"CULL","Cullman Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$82,946,002","10,014","Analyze"
"PBHC","Pathfinder Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$82,216,349","2,778","Analyze"
"AUBN","Auburn National Bancorporation Inc","Financials","US Equity","Common stocks","Micro cap","$81,710,516","867","Analyze"
"VBFC","Village Bank And Trust Financial","Financials","US Equity","Common stocks","Micro cap","$80,854,838","604","Analyze"
"FCAP","First Capital Inc","Financials","US Equity","Common stocks","Micro cap","$80,823,898","3,217","Analyze"
"FRBK","Republic First Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$75,359,039","655,537","Analyze"
"MGYR","Magyar Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$74,172,274","4,858","Analyze"
"TCBC","TC Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$73,230,333","3,495","Analyze"
"BAFN","BayFirst Financial Corp.","Financials","US Equity","Common stocks","Micro cap","$67,230,952","2,677","Analyze"
"CIZN","Citizens Holding","Financials","US Equity","Common stocks","Micro cap","$66,840,661","2,476","Analyze"
"SSBI","Summit State Bank","Financials","US Equity","Common stocks","Micro cap","$66,217,868","5,044","Analyze"
"FSEA","First Seacoast Bancorp","Financials","US Equity","Common stocks","Micro cap","$63,935,640","26,607","Analyze"
"FFBW","FFBW, Inc.","Financials","US Equity","Common stocks","Micro cap","$63,815,966","26,065","Analyze"
"HVBC","HV Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$63,710,692","4,587","Analyze"
"CLST","Catalyst Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$63,480,000","15,564","Analyze"
"ASRV","Ameriserv Financial Inc","Financials","US Equity","Common stocks","Micro cap","$59,901,160","9,803","Analyze"
"LSBK","Lake Shore Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$57,534,643","1,987","Analyze"
"BCOW","1895 Bancorp of Wisconsin, Inc.","Financials","US Equity","Common stocks","Micro cap","$54,723,201","5,320","Analyze"
"CFSB","CFSB Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$53,803,547","3,902","Analyze"
"BYFC","Broadway Financial Corp","Financials","US Equity","Common stocks","Micro cap","$53,489,982","121,791","Analyze"
"IROQ","If Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$51,733,203","3,542","Analyze"
"HFBL","Home Federal Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$51,469,429","2,931","Analyze"
"BOTJ","Bank Of The James Financial Group","Financials","US Equity","Common stocks","Micro cap","$51,007,800","11,010","Analyze"
"KFFB","Kentucky First Federal Bancorp","Financials","US Equity","Common stocks","Micro cap","$50,149,960","4,345","Analyze"
"NSTS","NSTS Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$48,581,631","7,878","Analyze"
"TCBS","Texas Community Bancshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$44,323,114","3,860","Analyze"
"CNNB","Cincinnati Bancorp, Inc.","Financials","US Equity","Common stocks","Micro cap","$43,149,811","607","Analyze"
"FUSB","First Us Bancshares Inc","Financials","US Equity","Common stocks","Micro cap","$40,616,186","6,223","Analyze"
"PBBK","PB Bankshares, Inc.","Financials","US Equity","Common stocks","Micro cap","$37,804,562","7,174","Analyze"
"SI","Silvergate Capital Corporation Class A","Financials","US Equity","Common stocks","Micro cap","$35,774,221","21,171,646","Analyze"
"PNBK","Patriot National Bancorp Inc","Financials","US Equity","Common stocks","Micro cap","$35,417,558","18,183","Analyze"
"MSVB","Mid-Southern Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$33,574,156","6,965","Analyze"
"WVFC","Wvs Financial Corp","Financials","US Equity","Common stocks","Micro cap","$28,185,826","3,378","Analyze"
"OPHC","Optimumbank Holdings Inc.","Financials","US Equity","Common stocks","Micro cap","$24,563,742","13,929","Analyze"
"GBNY","Generations Bancorp NY, Inc.","Financials","US Equity","Common stocks","Micro cap","$24,290,936","1,734","Analyze"
"GLBZ","Glen Burie Bancorp","Financials","US Equity","Common stocks","Micro cap","$20,943,486","4,232","Analyze"
"CARV","Carver Bancorp Inc.","Financials","US Equity","Common stocks","Micro cap","$17,385,138","19,340","Analyze"
